ean,producto,marca,super,precio,url,n_supers,mas_barato,es_mas_barato,ahorro_clp,ahorro_pct
7613031238217,Helado Savory tres leches cassata 1 L,Savory,Unimarc,3690,https://unimarc.myvtex.com/helado-savory-tres-leches-1-l/p,3,SantaIsabel,0,840,22.8
7613031238217,Helado Savory tres leches cassata 1 L,Savory,SantaIsabel,2850,https://santaisabel.myvtex.com/helado-savory-1-l-tres-leches/p,3,SantaIsabel,1,840,22.8
7613031238217,Helado Savory tres leches cassata 1 L,Savory,Jumbo,3650,https://jumbo.myvtex.com/helado-savory-1-l-tres-leches/p,3,SantaIsabel,0,840,22.8
7804612220978,Mix Sembrasol maní pasas y almendras 300 g,Sembrasol,Unimarc,3990,https://unimarc.myvtex.com/mix-almend-mani-energy-sembrasol-300-gr/p,1,,0,0,0
7803111002825,Bruschetta Perfect Choice Tomate 290 g,Perfect Choice,SantaIsabel,3590,https://santaisabel.myvtex.com/bruschetta-de-tomate-90-g-1921227/p,2,SantaIsabel,1,60,1.6
7803111002825,Bruschetta Perfect Choice Tomate 290 g,Perfect Choice,Jumbo,3650,https://jumbo.myvtex.com/bruschetta-de-tomate-90-gr-1921227/p,2,SantaIsabel,0,60,1.6
7800120166777,"Cereal Mono Choc, 260gr.",COSTA,Cugat,1790,https://cugat.cl/producto/cereal-mono-choc-260-gr/,2,Cugat,1,0,0
7800120166777,"Cereal Mono Choc, 260gr.",COSTA,Alvi,1790,https://alvicl.myvtex.com/cereal-mono-choc-costa-260-gr-2/p,2,Cugat,0,0,0
7804617470682,Queso Mozzarella Sin Lactosa Surlat Envasado Laminado 250 g,Surlat,SantaIsabel,4190,https://santaisabel.myvtex.com/queso-mozzarella-sin-lactosa-laminado-250-g-2/p,2,SantaIsabel,1,100,2.3
7804617470682,Queso Mozzarella Sin Lactosa Surlat Envasado Laminado 250 g,Surlat,Jumbo,4290,https://jumbo.myvtex.com/queso-mozzarella-sin-lactosa-laminado-250-g-2/p,2,SantaIsabel,0,100,2.3
7802100003218,Cerveza Coors original botella 355 cc,Coors,Unimarc,1250,https://unimarc.myvtex.com/cerveza-coors-original-355-cc-bot-2/p,2,Alvi,0,30,2.4
7802100003218,Cerveza Coors original botella 355 cc,Coors,Alvi,1220,https://alvicl.myvtex.com/cerveza-coors-original-355-cc-bot/p,2,Alvi,1,30,2.4
7801505003359,Lentejas Iansa Agro Listas 500 g,Iansa Agro,SantaIsabel,1000,https://santaisabel.myvtex.com/lentejas-500-g/p,1,,0,0,0
7804335141215,Vino Carmen clásico sauvignon blanc rxn 750 cc,Carmen,Unimarc,3290,https://unimarc.myvtex.com/vino-rhin-carmen-750-cc-bot/p,4,SantaIsabel,0,1211,34.7
7804335141215,Vino Carmen clásico sauvignon blanc rxn 750 cc,Carmen,SantaIsabel,2279,https://santaisabel.myvtex.com/vino-sauvignon-blanc-carmen-vina-santa-rita-750-cc-294285/p,4,SantaIsabel,1,1211,34.7
7804335141215,Vino Carmen clásico sauvignon blanc rxn 750 cc,Carmen,Jumbo,3490,https://jumbo.myvtex.com/vino-carmen-clas-rhin-750cc-13-g-1984555/p,4,SantaIsabel,0,1211,34.7
7804335141215,Vino Carmen clásico sauvignon blanc rxn 750 cc,Carmen,Alvi,3180,https://alvicl.myvtex.com/vino-carmen-clasico-sauvignon-blanc-rxn-750-cc/p,4,SantaIsabel,0,1211,34.7
7807910021681,Sopa de Caracolitos 76 g,Santa Isabel,SantaIsabel,160,https://santaisabel.myvtex.com/sopa-de-caracolitos-76-g-1648862/p,1,,0,0,0
8410113003904,Vino Torres Altos Ibéricos Ensamblaje 750 cc,Viña Miguel Torres,SantaIsabel,14090,https://santaisabel.myvtex.com/vino-cepas-especiales-iberico-750-cc-1094629/p,2,SantaIsabel,1,100,0.7
8410113003904,Vino Torres Altos Ibéricos Ensamblaje 750 cc,Viña Miguel Torres,Jumbo,14190,https://jumbo.myvtex.com/cepas-especiales-iberico-750-ml/p,2,SantaIsabel,0,100,0.7
7804644450251,Huevos Ecoterra Gallinas Libres 20 un.,Ecoterra,Jumbo,10650,https://jumbo.myvtex.com/huevos-gallina-libre-20-un/p,1,,0,0,0
7808709504873,Queso mantecoso Surlat laminado sin lactosa 400 g,Surlat,Unimarc,6590,https://unimarc.myvtex.com/queso-mantecoso-lam-s-lact-surlat-400gr/p,2,Jumbo,0,400,6.1
7808709504873,Queso mantecoso Surlat laminado sin lactosa 400 g,Surlat,Jumbo,6190,https://jumbo.myvtex.com/queso-mantecoso-laminado-sin-lactosa-surlat-400-g/p,2,Jumbo,1,400,6.1
7613030019060,Base Maggi pollo crispy sobre 80 g,Maggi,Unimarc,880,https://unimarc.myvtex.com/base-pollo-crispy-maggi-80-gr/p,4,Alvi,0,50,5.7
7613030019060,Base Maggi pollo crispy sobre 80 g,Maggi,SantaIsabel,870,https://santaisabel.myvtex.com/base-para-pollo-crispy-80-g-396615/p,4,Alvi,0,50,5.7
7613030019060,Base Maggi pollo crispy sobre 80 g,Maggi,Jumbo,850,https://jumbo.myvtex.com/base-para-preparar-maggi-sobre-80-g-pollo-crispy/p,4,Alvi,0,50,5.7
7613030019060,Base Maggi pollo crispy sobre 80 g,Maggi,Alvi,830,https://alvicl.myvtex.com/base-pollo-crispy-sobre/p,4,Alvi,1,50,5.7
737186390204,Té orgánico Marley spiced chai tea 12 un,Marley,Unimarc,4490,https://unimarc.myvtex.com/te-english-breakfast-org-marley-12-un/p,1,,0,0,0
7809611709806,Trutro largo de pollo Super Pollo congelado 800 g,Super Pollo,Unimarc,3750,https://unimarc.myvtex.com/trutro-pollo-largo-iqf-super-pollo-4-6-u-800-g/p,4,Alvi,0,1330,30.3
7809611709806,Trutro largo de pollo Super Pollo congelado 800 g,Super Pollo,SantaIsabel,3290,https://santaisabel.myvtex.com/trutro-largo-con-piel-super-pollo-800-g-1467221/p,4,Alvi,0,1330,30.3
7809611709806,Trutro largo de pollo Super Pollo congelado 800 g,Super Pollo,Jumbo,4390,https://jumbo.myvtex.com/trutro-largo-de-pollo-super-pollo-con-piel-800-g-congelado/p,4,Alvi,0,1330,30.3
7809611709806,Trutro largo de pollo Super Pollo congelado 800 g,Super Pollo,Alvi,3060,https://alvicl.myvtex.com/tuto-de-pollo-largo-congelado/p,4,Alvi,1,1330,30.3
7804000002810,Café En Línea con stevia capuccino 104 g,En Linea,Unimarc,3290,https://unimarc.myvtex.com/cafe-c-stevia-en-linea-104-gr-capuccino/p,1,,0,0,0
7800120164179,Cereal Costa Mono Rolls snack 18 g,COSTA,Alvi,260,https://alvicl.myvtex.com/cereal-costa-mono-rolls-snack-18-g/p,1,,0,0,0
7804658200118,Cerveza +56 Lager 5.0° 330 cc,+56,Jumbo,2190,https://jumbo.myvtex.com/cerveza-56-lager-5-0g-330-cc-1952395/p,1,,0,0,0
7802410003144,Alcaparras seleccionadas Gourmet food service 965 g,GOURMET,Alvi,10990,https://alvicl.myvtex.com/alcaparras-seleccionadas-gourmet-food-service-965-g/p,1,,0,0,0
7802920008042,Yoghurt Sabor Vainilla Los Alerces 1 Kg,,Cugat,1699,https://cugat.cl/producto/yoghurt-sabor-vainilla-los-alerces-1-kg/,1,,0,0,0
7803455005964,Cocada Americana Cranberry 6 un.,Jumbo Artesanal,SantaIsabel,4990,https://santaisabel.myvtex.com/cocada-americana-cranberry-6-un-2018271/p,1,,0,0,0
7802900002275,Leche entera natural Soprole 6 un de 200 ml,Soprole,Unimarc,3350,https://unimarc.myvtex.com/pack-leche-entera-soprole-6-un-de-200-ml/p,3,SantaIsabel,0,350,10.4
7802900002275,Leche entera natural Soprole 6 un de 200 ml,Soprole,SantaIsabel,3000,https://santaisabel.myvtex.com/pack-6-un-leche-entera-200-ml-1843490-pak/p,3,SantaIsabel,1,350,10.4
7802900002275,Leche entera natural Soprole 6 un de 200 ml,Soprole,Jumbo,3240,https://jumbo.myvtex.com/leche-entera-soprole-uht-200ml-x6-1843490-pak/p,3,SantaIsabel,0,350,10.4
7804305000344,Vino Cousiño Macul Isidora Riesling 750 cc,Cousiño Macul,Jumbo,7190,https://jumbo.myvtex.com/vino-vina-cousino-macul-isidora-riesling-750-ml/p,1,,0,0,0
7809595603428,Agua Mineral Puyehue Sin Gas 330 cc,Puyehue,Jumbo,1290,https://jumbo.myvtex.com/agua-mineral-sin-gas-puyehue-330-cc/p,1,,0,0,0
7808725403921,Vino Ventisquero Enclave Cabernet Sauvignon 750 cc,Ventisquero,Jumbo,69390,https://jumbo.myvtex.com/vino-ultra-premium-enclave-vi-a-ventisquero-750-cc/p,1,,0,0,0
7804115002101,Filetillos de pollo Ariztía bandeja 830 g,Ariztia,Unimarc,7690,https://unimarc.myvtex.com/filetillos-de-pollo-marinado-ariztia-750-g/p,1,,0,0,0
4791021960058,Té verde Impra 50 un,Impra,Unimarc,3350,https://unimarc.myvtex.com/te-verde-impra-50-un/p,2,Unimarc,1,120,3.5
4791021960058,Té verde Impra 50 un,Impra,Alvi,3470,https://alvicl.myvtex.com/te-verde-impra-50-un/p,2,Unimarc,0,120,3.5
7802420004605,Ajo en Polvo Edra Sobre 15 g,Edra,SantaIsabel,239,https://santaisabel.myvtex.com/ajo-en-polvo-sobre-edra-15g/p,2,SantaIsabel,1,11,4.4
7802420004605,Ajo en Polvo Edra Sobre 15 g,Edra,Jumbo,250,https://jumbo.myvtex.com/ajo-en-polvo-sobre-edra-15g/p,2,SantaIsabel,0,11,4.4
4008468014061,Bombones Berggold Naranja Limón 250 g,Berggold,SantaIsabel,2990,https://santaisabel.myvtex.com/bombon-berggold-naranja-limon-250-g-1959600/p,2,Jumbo,0,700,23.4
4008468014061,Bombones Berggold Naranja Limón 250 g,Berggold,Jumbo,2290,https://jumbo.myvtex.com/bombon-berggold-naranja-limon-250gr-1959600/p,2,Jumbo,1,700,23.4
7807910037408,Surtido de Mariscos Cuisine & Co en Aceite 213 g drenado,Cuisine & Co,SantaIsabel,3830,https://santaisabel.myvtex.com/surtido-de-mariscos-en-aceite-213-g-drenado-cuisine-and-co-1877065/p,2,SantaIsabel,1,60,1.5
7807910037408,Surtido de Mariscos Cuisine & Co en Aceite 213 g drenado,Cuisine & Co,Jumbo,3890,https://jumbo.myvtex.com/surtido-de-mariscos-en-aceite-213-g-drenado-cuisine-and-co-1877065/p,2,SantaIsabel,0,60,1.5
8421392010248,Cuña Loncheada Curado Los Cameros,Apetina,Jumbo,7499,https://jumbo.myvtex.com/cuna-loncheada-curado-los-cameros-200g-2009949/p,1,,0,0,0
7802900004835,Leche cultivada Soprole sabor chirimoya cajita 170 ml,Soprole,Unimarc,600,https://unimarc.myvtex.com/leche-cultivada-soprole-170-m-chirimoya-2/p,1,,0,0,0
7801930005591,Chorizo Español Receta del Abuelo 140 g,Receta del Abuelo,SantaIsabel,2950,https://santaisabel.myvtex.com/chorizo-espanol-140-g-297362/p,2,Jumbo,0,160,5.4
7801930005591,Chorizo Español Receta del Abuelo 140 g,Receta del Abuelo,Jumbo,2790,https://jumbo.myvtex.com/chorizo-espanol-140-g/p,2,Jumbo,1,160,5.4
7801423000317,Filetes De Merluza Mar Verde 500 Gr,,Cugat,4990,https://cugat.cl/producto/filetes-de-merluza-mar-verde-500-gr/,1,,0,0,0
2090001421124,Tomate Mix Cóctel Variedades 300 g,Frutas y Verduras Propias,SantaIsabel,2390,https://santaisabel.myvtex.com/tomate-mix-coctel-variedades-300-g-1842785/p,1,,0,0,0
59491002505,Sopa instantánea pollo,MR. NOODLES,Alvi,1070,https://alvicl.myvtex.com/sopa-inst-mr-noodles-64gr-pollo/p,1,,0,0,0
7805000318062,Postre helado Magnum chocolate almendra 900 ml,Magnum,Unimarc,7790,https://unimarc.myvtex.com/postre-helado-magnum-900-choc-almendra/p,3,Jumbo,0,1200,15.4
7805000318062,Postre helado Magnum chocolate almendra 900 ml,Magnum,SantaIsabel,7690,https://santaisabel.myvtex.com/postre-helado-chocolate-nuss-900-ml-1777309/p,3,Jumbo,0,1200,15.4
7805000318062,Postre helado Magnum chocolate almendra 900 ml,Magnum,Jumbo,6590,https://jumbo.myvtex.com/postre-hel-magnum-choc-nuss-900cc/p,3,Jumbo,1,1200,15.4
7807910045298,Tiras de Palanca Cuisine & Co 500 g,Cuisine & Co,Jumbo,6190,https://jumbo.myvtex.com/tiras-de-palanca-cuisine-and-co-500g-1964646/p,1,,0,0,0
7802920010922,Manjar Colun Doypack 400 g,Colun,SantaIsabel,2740,https://santaisabel.myvtex.com/manjar-colun-doypack-400g-1997815/p,1,,0,0,0
7801930011448,Hamburguesa Cebolla Receta del Abuelo 100 g,Receta del Abuelo,SantaIsabel,1099,https://santaisabel.myvtex.com/hamburguesa-cebolla-receta-del-abuelo-100-g/p,1,,0,0,0
8076809513388,Sugo Al Arrabbiata Barilla 400 g,Barilla,Jumbo,4450,https://jumbo.myvtex.com/sugo-al-arrabbiata-400-g/p,1,,0,0,0
7801620852580,Bebida Kem piña lata 350 ml,KEM PIÑA,Alvi,950,https://alvicl.myvtex.com/bebida-kem-pina-lata-350-ml/p,1,,0,0,0
7802000020162,Doritos Evercrisp sabor queso bolsa 200 g,Evercrisp,Unimarc,1990,https://unimarc.myvtex.com/doritos-queso-evecrisp-200-gr/p,3,SantaIsabel,0,300,15.1
7802000020162,Doritos Evercrisp sabor queso bolsa 200 g,Evercrisp,SantaIsabel,1690,https://santaisabel.myvtex.com/doritos-queso-200-gr-1949961/p,3,SantaIsabel,1,300,15.1
7802000020162,Doritos Evercrisp sabor queso bolsa 200 g,Evercrisp,Alvi,1750,https://alvicl.myvtex.com/doritos-evercrisp-sabor-queso-bolsa-200-g/p,3,SantaIsabel,0,300,15.1
2596585000002,Baby back ribs Raihuen 750 g,RAIHUEN,Unimarc,10990,https://unimarc.myvtex.com/baby-back-ribs-raihuen-kg/p,1,,0,0,0
7800159000158,Mayonesa Kraft Chipotle 326 g,Kraft,SantaIsabel,4890,https://santaisabel.myvtex.com/mayonesa-kraft-chipotle-326-g-2044467/p,1,,0,0,0
7802953000914,Queso Mozzarella Pahuilmo para Pizza 200 g,Pahuilmo,Jumbo,4289,https://jumbo.myvtex.com/queso-mozzarella-para-pizzas-200-gr-1986457/p,1,,0,0,0
2090001447018,Frijoles Negros Refritos La Costeña 400 g,La Costeña,SantaIsabel,2899,https://santaisabel.myvtex.com/frijoles-negros-refritos-la-costena-lata-400-g-2/p,1,,0,0,0
7802175003076,Mistral Ice energy en lata 350 cc,MISTRAL ICE,Unimarc,1690,https://unimarc.myvtex.com/coctel-mistral-ice-energy-355-cc-lata/p,3,SantaIsabel,0,40,2.4
7802175003076,Mistral Ice energy en lata 350 cc,MISTRAL ICE,SantaIsabel,1650,https://santaisabel.myvtex.com/mistral-ice-energy-7-g-355cc-1997448/p,3,SantaIsabel,1,40,2.4
7802175003076,Mistral Ice energy en lata 350 cc,MISTRAL ICE,Jumbo,1650,https://jumbo.myvtex.com/mistral-ice-energy-7-g-355cc-1997448/p,3,SantaIsabel,0,40,2.4
7803500000494,Prepizza sin gluten No + Gluten 300 gr,No+Gluten,Unimarc,2750,https://unimarc.myvtex.com/prepizza-no-gluten-300-gr/p,2,Unimarc,1,0,0
7803500000494,Prepizza sin gluten No + Gluten 300 gr,No+Gluten,Jumbo,2750,https://jumbo.myvtex.com/pre-pizza-no-gluten-nutrisa-275gr/p,2,Unimarc,0,0,0
7802095000568,Chips Panchitos Pancho Villa Sesamo 320 g,Pancho Villa,SantaIsabel,2790,https://santaisabel.myvtex.com/tortillas-de-maiz-pancho-villa-bolsa-320-g-con-sesamo-panchitos-2/p,1,,0,0,0
7801610671030,Bebida Fanta Sin Azúcar 1.5 L,Fanta,SantaIsabel,2090,https://santaisabel.myvtex.com/bebida-fanta-zero-botella-15-l/p,2,SantaIsabel,1,0,0
7801610671030,Bebida Fanta Sin Azúcar 1.5 L,Fanta,Jumbo,2090,https://jumbo.myvtex.com/bebida-fanta-zero-botella-15-l/p,2,SantaIsabel,0,0,0
7804522005986,Mix Ñami Frutisa 140 g,Frutisa,Jumbo,1850,https://jumbo.myvtex.com/mix-nami-frutisa-140-gr-1899679/p,2,,0,0,0
7804522005986,Mix Ñami Frutisa 140 g,Frutisa,Alvi,,https://alvicl.myvtex.com/mix-nami-frutisa-140-gr/p,2,,0,0,0
7802130171802,Pack 6 un. Cerveza Heineken Lager 5.0° 350 cc,Heineken,SantaIsabel,7090,https://santaisabel.myvtex.com/pack-6-unidades-cerveza-heineken-lager-5-0g-350-cc-263586-pak/p,2,SantaIsabel,1,100,1.4
7802130171802,Pack 6 un. Cerveza Heineken Lager 5.0° 350 cc,Heineken,Jumbo,7190,https://jumbo.myvtex.com/pack-6-unidades-cerveza-heineken-lager-5-0g-350-cc-263586-pak/p,2,SantaIsabel,0,100,1.4
61314000056,Agua Mineral Evian Sin Gas 330 cc,Evian,Jumbo,1490,https://jumbo.myvtex.com/agua-mineral-sin-gas-evian-330-cc-botella-desechable/p,1,,0,0,0
7807975003530,Pan hot dog,AMADA MASA,Alvi,,https://alvicl.myvtex.com/pan-hot-dog-atm-amada-masa-6-un/p,1,,0,0,0
7802900002282,"Manjarate 3d Soprole, 100g",Manjarate,Cugat,790,https://cugat.cl/producto/manjarate-3d-soprole/,5,Alvi,0,130,16.5
7802900002282,"Manjarate 3d Soprole, 100g",Manjarate,Unimarc,770,https://unimarc.myvtex.com/manjarate-3d-soprole-100-gr/p,5,Alvi,0,130,16.5
7802900002282,"Manjarate 3d Soprole, 100g",Manjarate,SantaIsabel,780,https://santaisabel.myvtex.com/postre-manjarate-3d-100-g/p,5,Alvi,0,130,16.5
7802900002282,"Manjarate 3d Soprole, 100g",Manjarate,Jumbo,750,https://jumbo.myvtex.com/postre-manjarate-3d-100-g/p,5,Alvi,0,130,16.5
7802900002282,"Manjarate 3d Soprole, 100g",Manjarate,Alvi,660,https://alvicl.myvtex.com/manjarate-3d-soprole-100-gr/p,5,Alvi,1,130,16.5
7802000017445,Cheetos Evercrisp sabor maní 200 g,Evercrisp,Unimarc,2080,https://unimarc.myvtex.com/cheetos-sabor-mani-evercrisp-200-gr/p,1,,0,0,0
7802920010632,Yogurt Kéfir Colun Piña 120 g,Colun,SantaIsabel,450,https://santaisabel.myvtex.com/yoghurt-kefir-pina-120-g-1961117002/p,2,Jumbo,0,10,2.2
7802920010632,Yogurt Kéfir Colun Piña 120 g,Colun,Jumbo,440,https://jumbo.myvtex.com/yoghurt-kefir-colun-120g-pina-1961117002/p,2,Jumbo,1,10,2.2
7803908008214,Jugo Guallarauco naranja tetra 1.5 L,Guallarauco,Unimarc,7150,https://unimarc.myvtex.com/jugo-guallarauco-tetra-naranja-1-5lt/p,1,,0,0,0
7801620001643,"Bebida Canada Dry Limón Soda Desechable,  3Lts.",Limon Soda,Cugat,2690,https://cugat.cl/producto/bebida-canada-dry-limon-soda-3-l/,5,Alvi,0,1000,30.8
7801620001643,"Bebida Canada Dry Limón Soda Desechable,  3Lts.",Limon Soda,Unimarc,2490,https://unimarc.myvtex.com/limon-soda-desechable-3-lt/p,5,Alvi,0,1000,30.8
7801620001643,"Bebida Canada Dry Limón Soda Desechable,  3Lts.",Limon Soda,SantaIsabel,3250,https://santaisabel.myvtex.com/bebida-limon-soda-botella-3-l/p,5,Alvi,0,1000,30.8
7801620001643,"Bebida Canada Dry Limón Soda Desechable,  3Lts.",Limon Soda,Jumbo,3190,https://jumbo.myvtex.com/bebida-limon-soda-botella-3-l/p,5,Alvi,0,1000,30.8
7801620001643,"Bebida Canada Dry Limón Soda Desechable,  3Lts.",Limon Soda,Alvi,2250,https://alvicl.myvtex.com/bebida-limon-soda-no-retornable-3-l/p,5,Alvi,1,1000,30.8
78033573,Postre Oikos pie de limón 132 g,Oikos,Unimarc,1100,https://unimarc.myvtex.com/postre-oikos-132gr-pie-de-limon/p,3,Unimarc,1,150,12.0
78033573,Postre Oikos pie de limón 132 g,Oikos,SantaIsabel,1250,https://santaisabel.myvtex.com/postre-oikos-pie-de-limon-132-g-2039029/p,3,Unimarc,0,150,12.0
78033573,Postre Oikos pie de limón 132 g,Oikos,Alvi,1250,https://alvicl.myvtex.com/postre-oikos-132gr-pie-de-limon/p,3,Unimarc,0,150,12.0
7802920006802,Yogurt con Cereal Colun Yogu Mix Choco Colores 140 g,Colun,Jumbo,720,https://jumbo.myvtex.com/yoghurt-colun-yogumix-140-g-chococolores/p,2,,0,0,0
7802920006802,Yogurt con Cereal Colun Yogu Mix Choco Colores 140 g,Colun,Alvi,,https://alvicl.myvtex.com/yoghurt-yogumix-cereal-colun-14-colores/p,2,,0,0,0
8436548165727,Jamón Serrano Ores La Antigua Jamonería 65 g,La Antigua Jamonería,SantaIsabel,2850,https://santaisabel.myvtex.com/jamon-serrano-bodega-65g-ant-jamoneria-1902486/p,1,,0,0,0
7802000021671,Mix clásico Evercrisp bolsa 174 gr,Evercrisp,Unimarc,2990,https://unimarc.myvtex.com/mix-lays-dor-ramitas-evercrisp-174gr/p,2,Alvi,0,180,6.0
7802000021671,Mix clásico Evercrisp bolsa 174 gr,Evercrisp,Alvi,2810,https://alvicl.myvtex.com/mix-lays-dor-ramitas-evercrisp-174gr/p,2,Alvi,1,180,6.0
7804668360000,Apio Mata 1 un.,Frutas y Verduras Propias,SantaIsabel,1490,https://santaisabel.myvtex.com/apio-unid/p,2,SantaIsabel,1,0,0
7804668360000,Apio Mata 1 un.,Frutas y Verduras Propias,Jumbo,1490,https://jumbo.myvtex.com/apio-jumbo-unid/p,2,SantaIsabel,0,0,0
5412956214045,Chocolate Amargo Cachet 64% Cacao 100 g,Cachet,Jumbo,3590,https://jumbo.myvtex.com/choc-amargo-extra-peru-64-cachet-100g/p,1,,0,0,0
7802200840409,Chocolate Ambrosoli Golden Nuss 100 g,Costa,SantaIsabel,1490,https://santaisabel.myvtex.com/choc-ambrosoli-golden-nuss-100-gr-1938286/p,1,,0,0,0
7802410002826,Salsa Gourmet pesto genovese frasco 190 g,Gourmet,Unimarc,4390,https://unimarc.myvtex.com/pesto-genovese-gourmet-frasco-190-gr/p,3,SantaIsabel,0,100,2.3
7802410002826,Salsa Gourmet pesto genovese frasco 190 g,Gourmet,SantaIsabel,4290,https://santaisabel.myvtex.com/pesto-fresco-gourmet-190-g/p,3,SantaIsabel,1,100,2.3
7802410002826,Salsa Gourmet pesto genovese frasco 190 g,Gourmet,Jumbo,4290,https://jumbo.myvtex.com/pesto-fresco-gourmet-190-g/p,3,SantaIsabel,0,100,2.3
7804643120377,Manzana Verde Orgánica 900 g,Juan Pablo Infante,Jumbo,2490,https://jumbo.myvtex.com/manzana-verde-organica-900-g/p,1,,0,0,0
7809611701268,Choclo tierno La Crianza 400 g,La Crianza,Unimarc,2350,https://unimarc.myvtex.com/choclo-tierno-la-crianza-400-g/p,3,SantaIsabel,0,120,5.1
7809611701268,Choclo tierno La Crianza 400 g,La Crianza,SantaIsabel,2230,https://santaisabel.myvtex.com/choclo-la-crianza-bolsa-400-g-premium-tiernos-congelado-2/p,3,SantaIsabel,1,120,5.1
7809611701268,Choclo tierno La Crianza 400 g,La Crianza,Jumbo,2350,https://jumbo.myvtex.com/choclo-la-crianza-bolsa-400-g-premium-tiernos-congelado-2/p,3,SantaIsabel,0,120,5.1
24759205,Aceituna Verde Deshuesada Granel,Valle del Norte,SantaIsabel,9200,https://santaisabel.myvtex.com/aceituna-verde-deshuesada-granel-930057-kg/p,2,SantaIsabel,1,200,2.1
24759205,Aceituna Verde Deshuesada Granel,Valle del Norte,Jumbo,9400,https://jumbo.myvtex.com/aceituna-verde-granel/p,2,SantaIsabel,0,200,2.1
7802635002700,Saborizante Cola Cao chocolate Energy 250 g,Cola Cao,Unimarc,2550,https://unimarc.myvtex.com/saborizante-cola-cao-bolsa-250-gr/p,2,Alvi,0,80,3.1
7802635002700,Saborizante Cola Cao chocolate Energy 250 g,Cola Cao,Alvi,2470,https://alvicl.myvtex.com/saborizante-cola-cao-chocolate-energy-250-g/p,2,Alvi,1,80,3.1
7804315013501,Vino Undurraga Aliwen Gran Reserva Cabernet Sauvignon 750 cc,Undurraga,Jumbo,8990,https://jumbo.myvtex.com/vino-undurraga-aliwen-c-sauv-750cc-13-1980575/p,1,,0,0,0
7804673912454,Barra Almendra Chocolate Wild Fit  Low Carb 5 un. 175 g,Wild Fit,Jumbo,6590,https://jumbo.myvtex.com/barra-choco-almendra-low-carb-wfit-5u-1984102/p,1,,0,0,0
40000141143,Caramelos Masticables Starburst Frutales Original 204 g,M&M's,SantaIsabel,4200,https://santaisabel.myvtex.com/caramelo-original-fruit-204-g-268344/p,2,Jumbo,0,210,5.0
40000141143,Caramelos Masticables Starburst Frutales Original 204 g,M&M's,Jumbo,3990,https://jumbo.myvtex.com/caramelos-starburst-bolsa-204-g-frutal/p,2,Jumbo,1,210,5.0
4000446001780,Pan Mestemacher Línea Ligera 500 g,Mestemacher,SantaIsabel,2890,https://santaisabel.myvtex.com/pan-linea-ligera-500-g-934321/p,2,SantaIsabel,1,0,0
4000446001780,Pan Mestemacher Línea Ligera 500 g,Mestemacher,Jumbo,2890,https://jumbo.myvtex.com/pan-integral-centeno-y-avena-mestemacher-500-g/p,2,SantaIsabel,0,0,0
7803495005672,Pan molde Amada Masa integral XL 750 g,AMADA MASA,Unimarc,3290,https://unimarc.myvtex.com/pan-molde-integral-xl-amada-masa-750-gr/p,1,,0,0,0
7804666810002,Tostadas artesanales Nat crackers pistacho romero 160 g,Nat,Unimarc,4650,https://unimarc.myvtex.com/crackers-nat-160-gr-pistacho-romero/p,3,SantaIsabel,0,160,3.4
7804666810002,Tostadas artesanales Nat crackers pistacho romero 160 g,Nat,SantaIsabel,4490,https://santaisabel.myvtex.com/galleta-natcrackers-pistacho-romero-160-g-1755630/p,3,SantaIsabel,1,160,3.4
7804666810002,Tostadas artesanales Nat crackers pistacho romero 160 g,Nat,Jumbo,4550,https://jumbo.myvtex.com/galleta-natcrackers-pistacho-romero-160-g/p,3,SantaIsabel,0,160,3.4
7804646450266,Galletas de arroz Mizos sabor chocolate 120 g,Mizos,Unimarc,3190,https://unimarc.myvtex.com/galletas-de-arroz-s-choco-mizos-120-gr/p,4,Unimarc,1,250,7.3
7804646450266,Galletas de arroz Mizos sabor chocolate 120 g,Mizos,SantaIsabel,3390,https://santaisabel.myvtex.com/galleta-de-arroz-chocolate-familiar-120-g-1849196/p,4,Unimarc,0,250,7.3
7804646450266,Galletas de arroz Mizos sabor chocolate 120 g,Mizos,Jumbo,3350,https://jumbo.myvtex.com/galleta-de-arroz-chocolate-familiar-120-g/p,4,Unimarc,0,250,7.3
7804646450266,Galletas de arroz Mizos sabor chocolate 120 g,Mizos,Alvi,3440,https://alvicl.myvtex.com/galletas-de-arroz-mizos-sabor-chocolate-120-g/p,4,Unimarc,0,250,7.3
7801620011055,Bebida H2Oh! Limonchelo 2 L,H2OH!,SantaIsabel,2450,https://santaisabel.myvtex.com/bebida-h2oh-2l-2055102/p,1,,0,0,0
7790950140064,Cóctel Ice Dr. Lemon 5° 275 cc,Dr. Lemon,SantaIsabel,1570,https://santaisabel.myvtex.com/coctel-ice-dr-lemon-275cc-5-g-1986263/p,1,,0,0,0
7801970001768,Tocino ahumado llanquihue 150g,Llanquihue,Unimarc,4190,https://unimarc.myvtex.com/tocino-ahumado-llanquihue-150-gr/p,3,Unimarc,1,700,14.3
7801970001768,Tocino ahumado llanquihue 150g,Llanquihue,SantaIsabel,4890,https://santaisabel.myvtex.com/tocino-ahumado-llanquihue-150-gr-1982568/p,3,Unimarc,0,700,14.3
7801970001768,Tocino ahumado llanquihue 150g,Llanquihue,Jumbo,4690,https://jumbo.myvtex.com/tocino-ahumado-llanquihue-150-gr-1982568/p,3,Unimarc,0,700,14.3
